id,host_location,host_neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,availability_365
8.26664270288248e+17,"British Columbia, Canada",Central Vancouver,Downtown,49.2781330926345,-123.120907539895,Private House,Entire home/apt,5,1,2,$199.00,77
8.27075996452317e+17,,Kitsilano,Kitsilano,49.2724207822869,-123.161570466729,Private House,Entire home/apt,2,1,1,$241.00,357
8.27468694360651e+17,"Vancouver, Canada",East Vancouver,Mount Pleasant,49.25682,-123.0777,Private House,Entire home/apt,5,2.5,4,$315.00,314
8.27493154825566e+17,"Vancouver, Canada",Kitsilano,West Point Grey,49.2627553,-123.2118634,Private House,Entire home/apt,5,2,2,$148.00,114
8.27678581189539e+17,"Vancouver, Canada",Marpole,Renfrew-Collingwood,49.2415939231128,-123.042389525516,Private House,Entire home/apt,6,1.5,3,$140.00,40
8.27768631980393e+17,,Central Vancouver,West End,49.2881788,-123.1277554,Private House,Entire home/apt,5,3,3,$300.00,181
8.27827687426586e+17,,Central Vancouver,Downtown,49.2798909806864,-123.108435884656,Private House,Entire home/apt,6,2,4,$236.00,33
8.2825399314971e+17,"North Vancouver, Canada",Grandview-Woodland,Grandview-Woodland,49.2799165120204,-123.072184387459,Private House,Entire home/apt,2,1,2,$90.00,61
8.28338107480483e+17,,Central Vancouver,Downtown,49.2811822,-123.1252069,Private Apartment,Entire home/apt,3,1,2,$125.00,27
8.28519791199579e+17,"Vancouver, Canada",South Main,Mount Pleasant,49.2659140343727,-123.098743394573,Private House,Entire home/apt,2,1,1,$225.00,12
8.285331551397e+17,,Central Vancouver,Downtown,49.2795844067942,-123.108749311639,Private House,Entire home/apt,5,2,4,$337.00,332
8.29079304829825e+17,"Vancouver, Canada",Central Vancouver,Downtown,49.2738472,-123.1257407,Private House,Entire home/apt,4,1,2,$145.00,340
8.29152679576545e+17,,Central Vancouver,Downtown,49.2789313024387,-123.118913971049,Private House,Entire home/apt,4,1,2,$199.00,284
8.29157542914668e+17,,Riley Park–Little Mountain,Riley Park,49.2531629980522,-123.09149307386,Private House,Entire home/apt,2,1,1,$156.00,364
8.29162601662509e+17,,Riley Park–Little Mountain,Riley Park,49.2550041435666,-123.091716975319,Private House,Entire home/apt,2,1,1,$75.00,364
8.29276983804769e+17,"Whistler, Canada",East Vancouver,Mount Pleasant,49.2591698,-123.1057091,Private House,Entire home/apt,6,3.5,3,$950.00,187
8.29564085300659e+17,"Ottawa, Canada",East Vancouver,Hastings-Sunrise,49.2627764,-123.0466362,Private Guest Suite,Entire home/apt,2,1,1,$74.00,292
8.29848612337271e+17,,East Vancouver,Hastings-Sunrise,49.2793,-123.0458921,Private Guest Suite,Entire home/apt,4,1,2,$186.00,228
8.30450880018213e+17,"San Francisco, CA",Central Vancouver,Downtown,49.2898866516637,-123.126797605952,Private House,Entire home/apt,3,1,1,$120.00,270
8.3051849961424e+17,,South Vancouver,Victoria-Fraserview,49.2093257227857,-123.068258641783,Private Guest Suite,Entire home/apt,5,1,4,$159.00,22
8.30586443441145e+17,,South Vancouver,Victoria-Fraserview,49.2091890256656,-123.068179887778,Private Guest Suite,Entire home/apt,5,1,3,$159.00,92
8.30665210389341e+17,"Vancouver, Canada",Grandview-Woodland,Grandview-Woodland,49.2769749,-123.0639104,Private House,Entire home/apt,6,1.5,3,$264.00,22
8.30711481984662e+17,"Vancouver, Canada",Central Vancouver,Downtown,49.2900275624176,-123.125849112066,Private House,Entire home/apt,4,2,2,$200.00,308
8.31185084721592e+17,"Vancouver, Canada",Grandview-Woodland,Oakridge,49.2278187,-123.1264729,Private House,Entire home/apt,6,2,4,$161.00,342
8.31358632278078e+17,"Vancouver, Canada",Riley Park–Little Mountain,Arbutus Ridge,49.2437985992478,-123.157076912484,Private House,Entire home/apt,8,3,4,$484.00,219
8.3138920568787e+17,"Vancouver, Canada",Riley Park–Little Mountain,Arbutus Ridge,49.2421854219113,-123.157027634249,Private House,Entire home/apt,8,3,4,$166.00,358
8.31403503608156e+17,"Vancouver, Canada",Riley Park–Little Mountain,Arbutus Ridge,49.2422020879055,-123.15549599691,Private House,Entire home/apt,2,1,1,$92.00,340
8.3144704346252e+17,"Vancouver, Canada",Riley Park–Little Mountain,Arbutus Ridge,49.2423209562347,-123.156957273145,Private House,Entire home/apt,2,1,1,$104.00,339
8.31853928325655e+17,"Seattle, WA",Central Vancouver,Mount Pleasant,49.2692370603054,-123.102227325522,Private Apartment,Entire home/apt,6,2,4,$90.00,75
8.31887238207567e+17,,Riley Park–Little Mountain,Riley Park,49.25487,-123.09203,Private Room,Private room,3,1 shared,2,$200.00,365
8.31888224354592e+17,"Vancouver, Canada",Riley Park–Little Mountain,Riley Park,49.2417263068426,-123.100856765082,Private House,Entire home/apt,2,1,1,$141.00,63
8.32137825019255e+17,"Vancouver, Canada",Central Vancouver,Downtown,49.279185673876,-123.125433627005,Private House,Entire home/apt,2,1,1,$142.00,37
8.32151642151506e+17,"Vancouver, Canada",Central Vancouver,West End,49.2789462654193,-123.131601901668,Private House,Entire home/apt,2,1,2,$254.00,35
8.32182273093681e+17,,Dunbar-Southlands,Dunbar Southlands,49.2511041770264,-123.174331525362,Private House,Entire home/apt,6,1.5,3,$330.00,190
8.32214966383943e+17,,Dunbar-Southlands,Dunbar Southlands,49.2496678479894,-123.172398867315,Private Room,Private room,2,1 shared,1,$137.00,277
8.32218539489048e+17,,Dunbar-Southlands,Dunbar Southlands,49.2518558631528,-123.174054067928,Private Room,Private room,2,1.5,1,$145.00,295
8.32367611665548e+17,"Vancouver, Canada",Downtown Vancouver,West End,49.2810541727576,-123.127659219579,Private House,Entire home/apt,6,2,2,$218.00,340
8.3241809888953e+17,,Central Vancouver,Kerrisdale,49.2251848183304,-123.167750834401,Private Guest Suite,Entire home/apt,7,2,4,$200.00,111
8.32592028736031e+17,"Vancouver, Canada",Strathcona,Downtown Eastside,49.2777528317825,-123.099264534918,Private Apartment,Entire home/apt,4,2,3,$308.00,235
8.32632824910599e+17,"Vancouver, Canada",Sunset,Sunset,49.2220556189566,-123.095529157056,Private Room,Private room,1,1 shared,1,$70.00,364
8.32673361143481e+17,"Vancouver, Canada",Central Vancouver,Downtown,49.2800838566433,-123.124245148997,Private House,Entire home/apt,4,1,2,$475.00,328
8.32751454467785e+17,"Vancouver, Canada",Central Vancouver,West End,49.2781282824046,-123.131608140822,Private Apartment,Entire home/apt,2,1,1,$124.00,304
8.32819259676175e+17,"Vancouver, Canada",Central Vancouver,Downtown,49.2800405544661,-123.108708028658,Private House,Entire home/apt,2,1,1,$200.00,303
8.33064058522706e+17,,Central Vancouver,West End,49.2830605572221,-123.131118400679,Private House,Entire home/apt,4,2,2,$150.00,101
8.33508002005115e+17,"Vancouver, Canada",Oakridge,Oakridge,49.2261544504414,-123.134847900981,Private Room,Private room,2,2 shared,1,$110.00,39
8.33508008970193e+17,"Vancouver, Canada",Oakridge,Oakridge,49.2250534,-123.1337274,Private Room,Private room,2,1,1,$150.00,39
8.33508014628227e+17,"Vancouver, Canada",Oakridge,Oakridge,49.22405,-123.13269,Private Room,Private room,4,1,2,$174.00,19
8.33531468886732e+17,,Central Vancouver,West End,49.2849779372147,-123.129116407724,Private House,Entire home/apt,2,1,1,$144.00,61
8.33609826507804e+17,"Vancouver, Canada",Mount Pleasant,Downtown,49.2864419,-123.1152959,Private House,Entire home/apt,4,2,2,$189.00,133
8.33952751887097e+17,,Central Vancouver,Downtown,49.2811822,-123.1252069,Private House,Entire home/apt,2,1,1,$120.00,46
8.33985339076264e+17,"Vancouver, Canada",Shaughnessy,Shaughnessy,49.2414584214635,-123.141825099674,Private House,Entire home/apt,6,3,5,$464.00,20
8.34163324757302e+17,"Vancouver, Canada",Riley Park–Little Mountain,Kitsilano,49.26695367602,-123.15606349242,Private House,Entire home/apt,2,1,1,$58.00,316
8.34878671729325e+17,"Vancouver, Canada",Arbutus Ridge,Arbutus Ridge,49.2451773078053,-123.148909893632,Private House,Entire home/apt,9,2,7,"$1,180.00",125
8.35149586293257e+17,,Kitsilano,West Point Grey,49.2630383467535,-123.203689596453,Private Room,Private room,2,1 shared,1,$69.00,139
8.35449543239088e+17,,Dunbar-Southlands,Dunbar Southlands,49.2334867543532,-123.194186321458,Private Room,Private room,1,1 shared,1,$79.00,364
8.35720353902469e+17,,Central Vancouver,Downtown,49.28025,-123.1073,Private House,Entire home/apt,5,2,3,$202.00,77
8.35784871538798e+17,,Dunbar-Southlands,Kitsilano,49.2681427815662,-123.17924327968,Shared Room,Shared room,3,1 shared,4,$75.00,364
8.35802447957911e+17,"Vancouver, Canada",Metrotown,Downtown,49.27975,-123.108,Private House,Entire home/apt,5,2,2,$272.00,65
8.36196414052412e+17,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.2525329392842,-123.040863630927,Private Guest Suite,Entire home/apt,2,1,2,$106.00,56
8.36285112356489e+17,"Vancouver, Canada",Riley Park–Little Mountain,Mount Pleasant,49.261566187166,-123.102794995063,Private House,Entire home/apt,2,1,1,$136.00,320
8.36305082954911e+17,"Vancouver, Canada",Riley Park–Little Mountain,Kitsilano,49.2660516840888,-123.157145079413,Private House,Entire home/apt,2,1,1,$71.00,340
8.36309421449496e+17,"Toronto, Canada",Central Vancouver,Downtown Eastside,49.2814863923909,-123.10320564986,Private Apartment,Entire home/apt,4,1,2,$121.00,44
8.36324398738877e+17,"Vancouver, Canada",Riley Park–Little Mountain,Kitsilano,49.2653491411627,-123.157054447386,Private House,Entire home/apt,2,1,1,$73.00,315
8.36420075997421e+17,"Vancouver, Canada",Kitsilano,Kitsilano,49.2730692835956,-123.164301231881,Private House,Entire home/apt,6,2,3,$195.00,82
8.36423224549669e+17,"Vancouver, Canada",Kerrisdale,Kerrisdale,49.2265933736909,-123.149769869225,Private Room,Private room,2,1 shared,1,$102.00,269
8.36456826317897e+17,,Riley Park–Little Mountain,Riley Park,49.2462861952303,-123.095862428916,Private House,Entire home/apt,8,3.5,5,$867.00,242
8.3719485551507e+17,"Vancouver, Canada",Knight,Kensington-Cedar Cottage,49.2498996765669,-123.080311209607,Private House,Entire home/apt,6,2,3,$140.00,312
8.37439692581975e+17,"Vancouver, Canada",Yaletown,Riley Park,49.2397203,-123.1167952,Private House,Entire home/apt,6,2,3,$227.00,40
8.37624762679859e+17,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.2474239510396,-123.023903186898,Private House,Entire home/apt,6,2,3,$200.00,76
8.3775651301847e+17,"Vancouver, Canada",Riley Park–Little Mountain,Fairview,49.2604051885633,-123.139792537601,Private House,Entire home/apt,2,1,1,$40.00,124
8.37772775743135e+17,"Vancouver, Canada",Riley Park–Little Mountain,Fairview,49.262221369109,-123.139088391272,Private House,Entire home/apt,2,1,1,$109.00,97
8.37782903113519e+17,"Vancouver, Canada",Riley Park–Little Mountain,Fairview,49.2626099665752,-123.140946350051,Private House,Entire home/apt,4,1,2,$142.00,319
8.38444763729137e+17,,Central Vancouver,Downtown,49.2764755325846,-123.124272957156,Private House,Entire home/apt,8,2,3,$562.00,348
8.38586420537379e+17,"Vancouver, Canada",Central Vancouver,Downtown,49.2799868818281,-123.106795051259,Private Room,Private room,4,1,2,$110.00,179
8.38660821598665e+17,"Vancouver, Canada",Knight,Kensington-Cedar Cottage,49.252059830254,-123.081872062845,Private Room,Private room,2,1 shared,1,$50.00,334
8.38697859701045e+17,"Vancouver, Canada",East Vancouver,Hastings-Sunrise,49.271713880677,-123.052639921213,Private House,Entire home/apt,7,3.5,4,$625.00,170
8.3871763420984e+17,"Surrey, Canada",Central Vancouver,Downtown,49.2780470361919,-123.106547070915,Private House,Entire home/apt,4,1,2,$153.00,212
8.38756003615852e+17,,Riley Park–Little Mountain,Riley Park,49.2560014898251,-123.108516857028,Private House,Entire home/apt,3,1,2,$160.00,225
8.38836701465377e+17,,Central Vancouver,West End,49.28697,-123.13125,Private Apartment,Entire home/apt,3,1,1,$97.00,61
8.38847009640524e+17,"Vancouver, Canada",Central Vancouver,West End,49.2835795685242,-123.136674283345,Private House,Entire home/apt,2,1,2,$120.00,89
8.39056487729299e+17,"Vancouver, Canada",Central Vancouver,Downtown,49.2793016,-123.1078507,Private Apartment,Entire home/apt,6,2,3,$400.00,278
8.39071112311992e+17,"Vancouver, Canada",East Vancouver,Hastings-Sunrise,49.2861844299818,-123.030082896184,Private House,Entire home/apt,4,1.5,2,$152.00,32
8.39274963428228e+17,"Vancouver, Canada",South Main,Mount Pleasant,49.2680660037915,-123.100406224041,Private House,Entire home/apt,4,1,2,$200.00,35
8.3946113015479e+17,"Vancouver, Canada",Central Vancouver,Downtown,49.2793157106334,-123.119717156174,Private Room,Private room,2,1 shared,1,$104.00,47
8.39949867511598e+17,"Vancouver, Canada",Central Vancouver,Downtown,49.2792118,-123.1214803,Private Apartment,Entire home/apt,4,1,2,$162.00,49
8.40010881239291e+17,Canada,Central Vancouver,Downtown,49.2801052,-123.1085108,Private House,Entire home/apt,6,2.5,2,$273.00,256
8.40096184574745e+17,"Vancouver, Canada",Central Vancouver,Downtown,49.2761697686269,-123.127509899432,Private House,Entire home/apt,4,2.5,3,$216.00,364
8.40610893638941e+17,,Central Vancouver,Downtown,49.2801011,-123.12652,Private House,Entire home/apt,2,1,1,$170.00,277
8.40614972808656e+17,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.2382114923079,-123.03784199059,Private House,Entire home/apt,4,1,2,$99.00,77
8.40731158280307e+17,,Dunbar-Southlands,Dunbar Southlands,49.2357581573838,-123.17366418153,Private Room,Private room,6,1 shared,3,$251.00,332
8.4080980757492e+17,"Vancouver, Canada",Newton,Downtown,49.2760599,-123.1263026,Private House,Entire home/apt,5,2,3,$172.00,51
8.41374496455853e+17,"Vancouver, Canada",Marpole,Strathcona,49.2697620931624,-123.099911647478,Private House,Entire home/apt,4,1,2,$112.00,102
8.4141071275678e+17,"Vancouver, Canada",Central Vancouver,Downtown,49.2760720191444,-123.13118209963,Private House,Entire home/apt,2,1,1,$120.00,72
8.41626624357251e+17,"Vancouver, Canada",Shaughnessy,Shaughnessy,49.2411038431298,-123.130822430599,Private Guest Suite,Entire home/apt,10,2,6,$398.00,60
8.41992855797022e+17,"Richmond, Canada",Metrotown,Oakridge,49.2223416763254,-123.130379877985,Private House,Entire home/apt,2,1,1,$111.00,284
8.42375989109964e+17,"Vancouver, Canada",Central Vancouver,Downtown,49.2771293,-123.1286393,Private House,Entire home/apt,2,1,1,$120.00,277
8.42405904979981e+17,,Renfrew-Collingwood,Renfrew-Collingwood,49.25815,-123.02942,Private House,Entire home/apt,5,1,3,$92.00,335
8.4284889038765e+17,"Vancouver, Canada",Central Vancouver,Downtown,49.2763200386269,-123.133559594667,Private House,Entire home/apt,2,1,1,$143.00,84
8.42849978886256e+17,"Vancouver, Canada",East Vancouver,Mount Pleasant,49.2623713095684,-123.098949108317,Private House,Entire home/apt,4,2,2,$300.00,267
8.42904285830421e+17,,West Side,Downtown,49.27716,-123.12547,Private House,Entire home/apt,4,1,3,$66.00,52
8.4320756995815e+17,"Vancouver, Canada",Central Vancouver,West End,49.2841898291263,-123.136230551021,Private House,Entire home/apt,2,2,1,$141.00,26
8.43558263010371e+17,,Kitsilano,Kitsilano,49.2671376416503,-123.181718895686,Private Guest Suite,Entire home/apt,4,1,2,$271.00,158
8.43572953001957e+17,"Vancouver, Canada",East Vancouver,Strathcona,49.2653741497855,-123.081830276531,Private House,Entire home/apt,4,1,2,$399.00,34
8.43641353358144e+17,,Central Vancouver,Downtown,49.2783818778181,-123.107773743953,Private Apartment,Entire home/apt,6,1,4,$314.00,179
8.43783626039028e+17,"Vancouver, Canada",South Vancouver,Victoria-Fraserview,49.2308546,-123.0691437,Private Room,Private room,2,1 shared,1,$65.00,346
8.43789431473187e+17,"Vancouver, Canada",South Vancouver,Victoria-Fraserview,49.2297340180017,-123.068725185378,Private Room,Private room,2,1 shared,1,$50.00,336
8.43794414647023e+17,"Vancouver, Canada",Kerrisdale,Kerrisdale,49.2243682247729,-123.148332142404,Private Guest Suite,Entire home/apt,4,1,3,$213.00,361
8.44402747869473e+17,"Vancouver, Canada",Central Vancouver,Downtown,49.2792118,-123.1214803,Private House,Entire home/apt,4,1,1,$203.00,151
8.45123152501761e+17,"Vancouver, Canada",Burnaby,Victoria-Fraserview,49.2255502255284,-123.059161661497,Private House,Entire home/apt,4,1,2,$115.00,179
8.45284101352924e+17,,Riley Park–Little Mountain,Riley Park,49.2372475938479,-123.104727745893,Private Guest Suite,Entire home/apt,5,1,2,$99.00,20
8.4593682765347e+17,"Vancouver, Canada",Kitsilano,Kitsilano,49.2590282,-123.1565871,Private Room,Private room,1,1 shared,1,,101
8.46422238236008e+17,"Vancouver, Canada",Dunbar-Southlands,Dunbar Southlands,49.243138743395,-123.172194158591,Private House,Entire home/apt,4,2,3,$320.00,346
8.4642377630485e+17,,Knight,Kensington-Cedar Cottage,49.2445321,-123.0724533,Private House,Entire home/apt,4,2,2,$139.00,331
8.46579457028612e+17,,South Main,Downtown,49.2777106,-123.1210817,Private House,Entire home/apt,2,1,1,$139.00,360
8.46715605756471e+17,"Vancouver, Canada",Fairview,Fairview,49.2705969318156,-123.139180178847,Private House,Entire home/apt,2,1.5,1,$140.00,291
8.46723884761882e+17,"Langley, Canada",Central Vancouver,West End,49.2891936,-123.1422683,Private Apartment,Entire home/apt,1,1,1,$220.00,364
8.47199218828453e+17,,Central Vancouver,Downtown,49.2880723426012,-123.12631118713,Private House,Entire home/apt,6,2,3,$275.00,364
8.47244718737289e+17,"Langley Township, Canada",Grandview-Woodland,Grandview-Woodland,49.2680332566258,-123.071772596322,Private House,Entire home/apt,2,1,1,,173
8.47398646238437e+17,"Whitehorse, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.2397480992029,-123.049065460332,Private House,Entire home/apt,3,1,1,$79.00,256
8.47869680422899e+17,"Vancouver, Canada",Central Vancouver,Downtown Eastside,49.2812772,-123.083988,Private Apartment,Entire home/apt,4,2,2,$103.00,142
8.48026711345021e+17,"Langley, Canada",Central Vancouver,West End,49.290261254656,-123.139454079032,Private Apartment,Entire home/apt,2,1,2,$206.00,364
8.48319438420528e+17,,Killarney,Killarney,49.2317086,-123.0352101,Private House,Entire home/apt,5,2,3,$134.00,83
8.48525178950201e+17,"Vancouver, Canada",Riley Park–Little Mountain,Kitsilano,49.265112468412,-123.157551194854,Private House,Entire home/apt,2,1,1,$26.00,334
8.48541932619133e+17,"Vancouver, Canada",South Vancouver,Victoria-Fraserview,49.2148455244853,-123.07687047869,Private Room,Private room,1,1 shared,1,$116.00,365
8.48589895535725e+17,"Vancouver, Canada",South Vancouver,Victoria-Fraserview,49.2148455,-123.0768704,Private Room,Private room,1,1 shared,1,$95.00,287
8.48604117206944e+17,"Vancouver, Canada",Kitsilano,Downtown,49.2771031,-123.1088116,Private House,Entire home/apt,2,1,1,$105.00,364
8.48908115445661e+17,"Victoria, Canada",,Kensington-Cedar Cottage,49.2596432851336,-123.069042749671,Private House,Entire home/apt,3,1,1,$95.00,233
